ID,BCS_stage,Year,Parity,Age_at_first_mating,Litter_size,BCS
41199,BCS-M,2005,1,1,2,3.4
41199,BCS-Pa,2005,1,1,2,3.5
41205,BCS-M,2006,1,2,3,2.7
41212,BCS-M,2005,1,1,2,3.1
41212,BCS-Pa,2005,1,1,2,3.4
41213,BCS-M,2005,1,1,2,3.0
41213,BCS-Pa,2005,1,1,2,3.4
41218,BCS-M,2006,2,1,4,2.8
41222,BCS-M,2006,2,1,1,2.5
41226,BCS-M,2006,2,1,3,3.1
41230,BCS-M,2005,1,1,1,2.8
41230,BCS-Pa,2005,1,1,1,2.9
41234,BCS-M,2006,1,2,3,2.7
41247,BCS-M,2005,1,1,2,3.2
41247,BCS-Pa,2005,1,1,2,3.0
41255,BCS-M,2005,1,1,2,2.8
41255,BCS-Pa,2005,1,1,2,2.7
41259,BCS-M,2005,1,1,2,3.2
41259,BCS-Pa,2005,1,1,2,3.3
41264,BCS-M,2005,1,1,2,2.7
41264,BCS-Pa,2005,1,1,2,2.8
41268,BCS-M,2005,1,1,2,3.3
41268,BCS-Pa,2005,1,1,2,3.1
41272,BCS-M,2005,1,1,2,2.9
41272,BCS-Pa,2005,1,1,2,2.9
41273,BCS-M,2006,1,2,2,3.2
41274,BCS-M,2006,1,2,4,2.7
41275,BCS-M,2005,1,1,2,2.9
41275,BCS-Pa,2005,1,1,2,2.9
41277,BCS-M,2006,1,2,3,2.9
41278,BCS-M,2005,1,1,2,3.3
41278,BCS-Pa,2005,1,1,2,3.8
41279,BCS-M,2006,2,1,4,2.9
41282,BCS-M,2006,2,1,2,2.9
41292,BCS-M,2005,1,1,2,2.9
41292,BCS-Pa,2005,1,1,2,2.9
41305,BCS-M,2006,2,1,3,3.2
41305,BCS-Pa,2006,2,1,3,3.4
41311,BCS-M,2006,2,1,4,2.9
41321,BCS-M,2006,2,1,4,2.7
41338,BCS-M,2006,1,2,4,2.9
41344,BCS-M,2006,1,2,4,2.6
41344,BCS-Pa,2006,1,2,4,2.9
41359,BCS-M,2005,1,1,2,2.9
41370,BCS-M,2005,1,1,1,3.3
41370,BCS-Pa,2005,1,1,1,3.4
41373,BCS-M,2005,1,1,1,3.1
41373,BCS-Pa,2005,1,1,1,2.9
41379,BCS-M,2005,1,1,1,3.0
41379,BCS-Pa,2005,1,1,1,3.1
41386,BCS-M,2005,1,1,2,2.8
41386,BCS-Pa,2005,1,1,2,2.8
41387,BCS-M,2005,1,1,2,2.8
41387,BCS-Pa,2005,1,1,2,2.8
41387,BCS-Pb,2005,1,1,2,2.8
41389,BCS-M,2006,1,2,3,2.7
41390,BCS-M,2006,2,1,3,3.1
41392,BCS-M,2005,1,1,1,3.2
41392,BCS-Pa,2005,1,1,1,2.8
41393,BCS-M,2005,1,1,1,2.8
41393,BCS-Pa,2005,1,1,1,2.9
41399,BCS-M,2006,2,1,4,2.8
41407,BCS-M,2006,1,2,3,3.0
41413,BCS-M,2005,1,1,1,2.9
41413,BCS-Pa,2005,1,1,1,3.0
41414,BCS-M,2006,1,2,2,3.0
41414,BCS-Pa,2006,1,2,2,2.9
41414,BCS-Pb,2006,1,2,2,2.8
41418,BCS-M,2006,1,2,3,2.8
41432,BCS-M,2006,2,1,3,2.5
41434,BCS-M,2005,1,1,2,2.8
41434,BCS-Pa,2005,1,1,2,2.7
41440,BCS-M,2005,1,1,2,2.6
41440,BCS-Pa,2005,1,1,2,2.7
41441,BCS-M,2006,2,1,4,2.5
41441,BCS-Pa,2006,2,1,4,2.8
41444,BCS-M,2005,1,1,2,3.2
41444,BCS-Pa,2005,1,1,2,3.5
41445,BCS-M,2006,1,2,3,2.8
41446,BCS-M,2006,2,1,3,3.0
41451,BCS-M,2005,1,1,2,2.8
41451,BCS-Pa,2005,1,1,2,2.9
41451,BCS-Pb,2005,1,1,2,2.8
41456,BCS-M,2005,1,1,2,3.0
41456,BCS-Pa,2005,1,1,2,3.2
41456,BCS-Pb,2005,1,1,2,2.8
41461,BCS-M,2006,2,1,3,2.9
41464,BCS-M,2005,1,1,2,2.8
41464,BCS-Pa,2005,1,1,2,2.7
41466,BCS-M,2006,1,2,4,2.6
41470,BCS-M,2005,1,1,2,3.3
41470,BCS-Pa,2005,1,1,2,3.2
41472,BCS-M,2006,1,2,4,2.5
41472,BCS-Pa,2006,1,2,4,2.5
41472,BCS-Pb,2006,1,2,4,2.7
41473,BCS-M,2005,1,1,2,3.2
41473,BCS-Pa,2005,1,1,2,3.1
41481,BCS-M,2005,1,1,2,3.1
41481,BCS-Pa,2005,1,1,2,3.0
41481,BCS-Pb,2005,1,1,2,2.8
41485,BCS-M,2006,1,2,3,2.7
41485,BCS-Pa,2006,1,2,3,2.9
41488,BCS-M,2005,1,1,2,2.8
41488,BCS-Pa,2005,1,1,2,2.9
41488,BCS-Pb,2005,1,1,2,2.9
41491,BCS-M,2006,2,1,4,2.7
41491,BCS-Pa,2006,2,1,4,2.9
41496,BCS-M,2005,1,1,2,2.9
41496,BCS-Pa,2005,1,1,2,2.9
41500,BCS-M,2005,1,1,1,3.0
41500,BCS-Pa,2005,1,1,1,3.6
41501,BCS-M,2005,1,1,1,2.8
41501,BCS-Pa,2005,1,1,1,2.9
41501,BCS-Pb,2005,1,1,1,2.9
41502,BCS-M,2006,2,1,3,3.0
41502,BCS-Pa,2006,2,1,3,3.0
41506,BCS-M,2006,2,1,4,3.0
41506,BCS-Pa,2006,2,1,4,3.0
41512,BCS-M,2006,2,1,2,3.0
41513,BCS-M,2006,1,2,3,2.9
41513,BCS-Pa,2006,1,2,3,3.3
41513,BCS-Pb,2006,1,2,3,2.9
41514,BCS-M,2005,1,1,1,3.0
41516,BCS-M,2005,1,1,2,3.2
41516,BCS-Pa,2005,1,1,2,3.4
41525,BCS-M,2005,1,1,2,2.9
41525,BCS-Pa,2005,1,1,2,3.1
41526,BCS-M,2006,1,2,2,3.0
41529,BCS-M,2006,2,1,3,2.5
41529,BCS-Pa,2006,2,1,3,2.7
41532,BCS-M,2006,2,1,4,2.9
41539,BCS-M,2006,1,2,1,3.0
41540,BCS-M,2006,1,2,3,2.9
41543,BCS-M,2006,2,1,2,2.8
41543,BCS-Pa,2006,2,1,2,3.3
41545,BCS-M,2005,1,1,2,3.3
41545,BCS-Pa,2005,1,1,2,2.9
41545,BCS-Pb,2005,1,1,2,2.9
41550,BCS-M,2006,1,2,4,2.5
41550,BCS-Pa,2006,1,2,4,2.8
41550,BCS-Pb,2006,1,2,4,2.6
41552,BCS-M,2006,1,2,1,2.9
41560,BCS-M,2006,1,2,3,2.8
41560,BCS-Pa,2006,1,2,3,3.3
41560,BCS-Pb,2006,1,2,3,3.0
41562,BCS-M,2006,1,2,3,2.8
41562,BCS-Pa,2006,1,2,3,3.0
41568,BCS-M,2005,1,1,1,2.8
41572,BCS-M,2005,1,1,3,2.8
41572,BCS-Pa,2005,1,1,3,2.8
41573,BCS-M,2005,1,1,1,2.9
41573,BCS-Pa,2005,1,1,1,2.7
41575,BCS-M,2005,1,1,2,2.9
41575,BCS-Pa,2005,1,1,2,2.9
41577,BCS-M,2005,1,1,2,2.8
41577,BCS-Pa,2005,1,1,2,3.1
41582,BCS-M,2006,2,1,4,2.7
41582,BCS-Pa,2006,2,1,4,2.6
41605,BCS-M,2006,1,2,3,2.7
41605,BCS-Pa,2006,1,2,3,2.9
41605,BCS-Pb,2006,1,2,3,2.8
41606,BCS-M,2005,1,1,2,2.7
41606,BCS-Pa,2005,1,1,2,2.9
41606,BCS-Pb,2005,1,1,2,2.8
41610,BCS-M,2006,1,2,3,2.8
41610,BCS-Pa,2006,1,2,3,3.2
41610,BCS-Pb,2006,1,2,3,2.8
41622,BCS-M,2006,1,2,3,2.6
41622,BCS-Pa,2006,1,2,3,2.7
41622,BCS-Pb,2006,1,2,3,2.6
41629,BCS-M,2006,1,2,4,2.8
41629,BCS-Pa,2006,1,2,4,3.6
41629,BCS-Pb,2006,1,2,4,2.9
41630,BCS-M,2005,1,1,2,2.9
41630,BCS-Pa,2005,1,1,2,3.2
41630,BCS-Pb,2005,1,1,2,3.0
51105,BCS-M,2006,1,1,2,3.0
51105,BCS-Pa,2006,1,1,2,3.6
51109,BCS-M,2006,1,1,2,3.3
51109,BCS-Pa,2006,1,1,2,3.2
51115,BCS-M,2007,2,1,3,2.7
51116,BCS-M,2006,1,1,1,2.7
51116,BCS-Pa,2006,1,1,1,3.2
51118,BCS-M,2007,1,2,2,3.1
51119,BCS-M,2006,1,1,1,2.8
51119,BCS-Pa,2006,1,1,1,2.9
51122,BCS-M,2007,2,1,3,3.3
51123,BCS-M,2006,1,1,1,2.7
51123,BCS-Pa,2006,1,1,1,3.1
51126,BCS-M,2006,1,1,2,2.7
51126,BCS-Pa,2006,1,1,2,2.9
51128,BCS-M,2006,1,1,2,3.0
51128,BCS-Pa,2006,1,1,2,3.3
51132,BCS-M,2006,1,1,1,2.6
51132,BCS-Pa,2006,1,1,1,2.9
51133,BCS-M,2006,1,1,2,3.1
51133,BCS-Pa,2006,1,1,2,3.2
51135,BCS-M,2007,1,2,3,2.6
51137,BCS-M,2006,1,1,2,3.2
51137,BCS-Pa,2006,1,1,2,3.2
51143,BCS-M,2006,1,1,2,2.7
51143,BCS-Pa,2006,1,1,2,2.9
51150,BCS-M,2006,1,1,1,2.9
51150,BCS-Pa,2006,1,1,1,3.0
51152,BCS-M,2007,1,2,2,2.6
51153,BCS-M,2006,1,1,2,3.4
51153,BCS-Pa,2006,1,1,2,3.1
51160,BCS-M,2006,1,1,2,2.9
51160,BCS-Pa,2006,1,1,2,3.0
51169,BCS-M,2006,1,1,2,3.0
51169,BCS-Pa,2006,1,1,2,3.0
51170,BCS-M,2006,1,1,2,3.2
51170,BCS-Pa,2006,1,1,2,3.3
51171,BCS-M,2006,1,1,2,2.8
51171,BCS-Pa,2006,1,1,2,3.0
51173,BCS-M,2007,2,1,3,3.0
51179,BCS-M,2006,1,1,2,2.8
51179,BCS-Pa,2006,1,1,2,2.9
51180,BCS-M,2007,1,2,3,3.1
51180,BCS-Pa,2007,1,2,3,3.2
51180,BCS-Pb,2007,1,2,3,3.0
51185,BCS-M,2007,2,1,3,3.0
51189,BCS-M,2007,1,2,1,2.7
51189,BCS-Pa,2007,1,2,1,3.0
51195,BCS-M,2006,1,1,2,2.9
51195,BCS-Pa,2006,1,1,2,2.9
51197,BCS-M,2006,1,1,2,2.8
51197,BCS-Pa,2006,1,1,2,3.0
51199,BCS-M,2007,2,1,3,2.7
51202,BCS-M,2006,1,1,2,2.8
51202,BCS-Pa,2006,1,1,2,2.9
51209,BCS-M,2006,1,1,2,3.2
51209,BCS-Pa,2006,1,1,2,3.2
51215,BCS-M,2006,1,1,2,2.9
51215,BCS-Pa,2006,1,1,2,2.9
51216,BCS-M,2006,1,1,2,2.8
51216,BCS-Pa,2006,1,1,2,3.2
51216,BCS-Pb,2006,1,1,2,2.8
51217,BCS-M,2006,1,1,2,2.9
51217,BCS-Pa,2006,1,1,2,3.0
51221,BCS-M,2006,1,1,2,3.0
51221,BCS-Pa,2006,1,1,2,3.4
51223,BCS-M,2006,1,1,1,2.8
51223,BCS-Pa,2006,1,1,1,2.9
51224,BCS-M,2006,1,1,1,2.9
51224,BCS-Pa,2006,1,1,1,2.9
51225,BCS-M,2006,1,1,1,3.0
51240,BCS-M,2006,1,1,1,2.9
51240,BCS-Pa,2006,1,1,1,3.4
51244,BCS-M,2006,1,1,2,2.9
51244,BCS-Pa,2006,1,1,2,3.2
51248,BCS-M,2006,1,1,2,2.8
51249,BCS-M,2006,1,1,2,2.7
51250,BCS-M,2006,1,1,2,3.1
51250,BCS-Pa,2006,1,1,2,2.9
51251,BCS-M,2006,1,1,2,2.8
51251,BCS-Pa,2006,1,1,2,3.5
51254,BCS-M,2006,1,1,2,2.8
51254,BCS-Pa,2006,1,1,2,2.9
51254,BCS-Pb,2006,1,1,2,2.8
51265,BCS-M,2006,1,1,1,3.2
51265,BCS-Pa,2006,1,1,1,3.4
51266,BCS-M,2006,1,1,1,2.9
51270,BCS-M,2006,1,1,1,3.1
51270,BCS-Pa,2006,1,1,1,3.0
51270,BCS-Pb,2006,1,1,1,2.7
51271,BCS-M,2006,1,1,2,2.7
51273,BCS-M,2006,1,1,2,2.6
51273,BCS-Pa,2006,1,1,2,3.4
51273,BCS-Pb,2006,1,1,2,2.9
51285,BCS-M,2006,1,1,1,2.9
51285,BCS-Pa,2006,1,1,1,2.9
51286,BCS-M,2008,2,2,2,3.1
51286,BCS-Pa,2008,2,2,2,3.0
51289,BCS-M,2006,1,1,2,2.8
51289,BCS-Pa,2006,1,1,2,3.2
51293,BCS-M,2006,1,1,1,3.0
51295,BCS-M,2006,1,1,1,3.2
51295,BCS-Pa,2006,1,1,1,3.2
51295,BCS-Pb,2006,1,1,1,3.1
51296,BCS-M,2006,1,1,1,2.9
51296,BCS-Pa,2006,1,1,1,2.9
51308,BCS-M,2006,1,1,1,2.7
51308,BCS-Pa,2006,1,1,1,3.0
51317,BCS-M,2006,1,1,2,2.9
51325,BCS-M,2007,2,1,3,2.9
51328,BCS-M,2006,1,1,2,2.8
51328,BCS-Pa,2006,1,1,2,2.8
51330,BCS-M,2006,1,1,1,2.7
51330,BCS-Pa,2006,1,1,1,3.1
51332,BCS-M,2007,2,1,3,2.8
51334,BCS-M,2006,1,1,1,2.8
51334,BCS-Pa,2006,1,1,1,3.4
51348,BCS-M,2006,1,1,2,2.9
51348,BCS-Pa,2006,1,1,2,3.0
51349,BCS-M,2006,1,1,2,2.8
51349,BCS-Pa,2006,1,1,2,3.3
51353,BCS-M,2007,1,2,3,3.2
51358,BCS-M,2007,1,2,2,3.2
51359,BCS-M,2007,1,2,1,3.1
51359,BCS-Pa,2007,1,2,1,3.1
51363,BCS-M,2006,1,1,1,2.9
51363,BCS-Pa,2006,1,1,1,3.0
51363,BCS-Pb,2006,1,1,1,2.9
51364,BCS-M,2006,1,1,2,2.9
51364,BCS-Pa,2006,1,1,2,3.1
51366,BCS-M,2006,1,1,2,2.8
51366,BCS-Pa,2006,1,1,2,3.4
51374,BCS-M,2007,1,2,4,2.8
51379,BCS-M,2006,1,1,2,2.8
51379,BCS-Pa,2006,1,1,2,2.9
51379,BCS-Pb,2006,1,1,2,2.9
51386,BCS-M,2006,1,1,2,2.8
51386,BCS-Pa,2006,1,1,2,3.1
51387,BCS-M,2006,1,1,1,2.7
51387,BCS-Pa,2006,1,1,1,2.9
51390,BCS-M,2006,1,1,2,3.3
51390,BCS-Pa,2006,1,1,2,3.6
51399,BCS-M,2008,2,2,4,3.0
51401,BCS-M,2006,1,1,2,2.5
51402,BCS-M,2006,1,1,1,2.8
51402,BCS-Pa,2006,1,1,1,3.0
51405,BCS-M,2006,1,1,1,2.6
51405,BCS-Pa,2006,1,1,1,2.9
51405,BCS-Pb,2006,1,1,1,2.7
51406,BCS-M,2006,1,1,2,3.1
51409,BCS-M,2006,1,1,2,2.8
51409,BCS-Pa,2006,1,1,2,3.2
51410,BCS-M,2008,2,2,1,3.0
51411,BCS-M,2007,2,1,4,3.0
51420,BCS-M,2006,1,1,2,3.0
51420,BCS-Pa,2006,1,1,2,3.2
51422,BCS-M,2006,1,1,2,2.9
51422,BCS-Pa,2006,1,1,2,3.0
51427,BCS-M,2006,1,1,1,2.9
51427,BCS-Pa,2006,1,1,1,2.9
51433,BCS-M,2006,1,1,2,2.9
51433,BCS-Pa,2006,1,1,2,3.0
51434,BCS-M,2006,1,1,2,2.9
51434,BCS-Pa,2006,1,1,2,2.9
51436,BCS-M,2007,1,2,3,3.0
51436,BCS-Pa,2007,1,2,3,3.3
51436,BCS-Pb,2007,1,2,3,2.9
51437,BCS-M,2007,1,2,3,2.9
51437,BCS-Pa,2007,1,2,3,3.0
51437,BCS-Pb,2007,1,2,3,3.0
51439,BCS-M,2006,1,1,1,2.9
51439,BCS-Pa,2006,1,1,1,3.1
51441,BCS-M,2006,1,1,1,3.2
51441,BCS-Pa,2006,1,1,1,3.0
51444,BCS-M,2007,1,2,3,3.0
51444,BCS-Pa,2007,1,2,3,3.3
51446,BCS-M,2007,2,1,2,2.7
51447,BCS-M,2007,1,2,1,3.0
51447,BCS-Pa,2007,1,2,1,3.2
51447,BCS-Pb,2007,1,2,1,3.1
51453,BCS-M,2006,1,1,2,2.7
51453,BCS-Pa,2006,1,1,2,3.0
51467,BCS-M,2006,1,1,2,2.9
51467,BCS-Pa,2006,1,1,2,3.2
51469,BCS-M,2007,1,2,4,2.9
51472,BCS-M,2006,1,1,1,2.9
51472,BCS-Pa,2006,1,1,1,3.2
51474,BCS-M,2006,1,1,2,2.9
51474,BCS-Pa,2006,1,1,2,3.0
51486,BCS-M,2006,1,1,2,2.8
51489,BCS-M,2007,1,2,3,3.1
51489,BCS-Pa,2007,1,2,3,3.3
51490,BCS-M,2006,1,1,2,3.1
51490,BCS-Pa,2006,1,1,2,3.2
51492,BCS-M,2007,1,2,1,3.2
51492,BCS-Pa,2007,1,2,1,3.3
51498,BCS-M,2006,1,1,2,2.6
51498,BCS-Pa,2006,1,1,2,3.0
51498,BCS-Pb,2006,1,1,2,2.8
51501,BCS-M,2006,1,1,1,2.9
51505,BCS-M,2007,1,2,3,3.2
51505,BCS-Pa,2007,1,2,3,3.3
51508,BCS-M,2007,1,2,3,2.8
51508,BCS-Pa,2007,1,2,3,3.2
51522,BCS-M,2006,1,1,1,3.0
51522,BCS-Pa,2006,1,1,1,3.0
51523,BCS-M,2006,1,1,2,2.8
51525,BCS-M,2007,1,2,3,2.9
51525,BCS-Pa,2007,1,2,3,3.1
51528,BCS-M,2006,1,1,2,2.8
51530,BCS-M,2006,1,1,2,3.0
51530,BCS-Pa,2006,1,1,2,2.9
51532,BCS-M,2007,1,2,1,3.0
51532,BCS-Pa,2007,1,2,1,3.1
51532,BCS-Pb,2007,1,2,1,3.3
51535,BCS-M,2006,1,1,1,3.3
51535,BCS-Pa,2006,1,1,1,3.4
51542,BCS-M,2006,1,1,2,3.0
51542,BCS-Pa,2006,1,1,2,3.1
51547,BCS-M,2006,1,1,2,3.0
51547,BCS-Pa,2006,1,1,2,2.9
51551,BCS-M,2007,2,1,4,2.9
51556,BCS-M,2006,1,1,1,2.8
51556,BCS-Pa,2006,1,1,1,3.1
51560,BCS-M,2007,1,2,3,2.7
51562,BCS-M,2007,1,2,1,3.0
51562,BCS-Pa,2007,1,2,1,3.1
51562,BCS-Pb,2007,1,2,1,3.0
51566,BCS-M,2006,1,1,1,2.8
51566,BCS-Pa,2006,1,1,1,2.9
51570,BCS-M,2006,1,1,2,2.9
51571,BCS-M,2006,1,1,2,2.9
51571,BCS-Pa,2006,1,1,2,3.0
51572,BCS-M,2007,1,2,4,2.8
51572,BCS-Pa,2007,1,2,4,3.2
51575,BCS-M,2007,1,2,2,2.9
51575,BCS-Pa,2007,1,2,2,3.4
51575,BCS-Pb,2007,1,2,2,3.4
51578,BCS-M,2006,1,1,2,2.9
51578,BCS-Pa,2006,1,1,2,3.2
51581,BCS-M,2006,1,1,2,2.9
51581,BCS-Pa,2006,1,1,2,3.0
51586,BCS-M,2006,1,1,4,3.0
51586,BCS-Pa,2006,1,1,4,3.5
51616,BCS-M,2007,2,1,3,2.8
51618,BCS-M,2006,1,1,1,2.8
51618,BCS-Pa,2006,1,1,1,3.1
51618,BCS-Pb,2006,1,1,1,2.9
51621,BCS-M,2006,1,1,2,2.6
51621,BCS-Pa,2006,1,1,2,3.0
51633,BCS-M,2007,1,2,4,3.1
51636,BCS-M,2006,1,1,2,3.0
51638,BCS-M,2006,1,1,1,2.9
51648,BCS-M,2006,1,1,1,2.8
51648,BCS-Pa,2006,1,1,1,2.7
51648,BCS-Pb,2006,1,1,1,2.7
51654,BCS-M,2006,1,1,2,2.9
51654,BCS-Pa,2006,1,1,2,3.2
51654,BCS-Pb,2006,1,1,2,2.8
51655,BCS-M,2006,1,1,2,2.9
51655,BCS-Pa,2006,1,1,2,2.9
51655,BCS-Pb,2006,1,1,2,2.9
51658,BCS-M,2006,1,1,1,2.9
51658,BCS-Pa,2006,1,1,1,2.9
51658,BCS-Pb,2006,1,1,1,2.9
51667,BCS-M,2007,1,2,3,2.7
51672,BCS-M,2007,1,2,3,2.8
51672,BCS-Pa,2007,1,2,3,2.9
51675,BCS-M,2007,1,2,4,2.6
51675,BCS-Pa,2007,1,2,4,3.0
51681,BCS-M,2007,1,2,4,3.0
51681,BCS-Pa,2007,1,2,4,3.0
51681,BCS-Pb,2007,1,2,4,2.9
51684,BCS-M,2007,1,2,1,3.1
51684,BCS-Pa,2007,1,2,1,3.1
51689,BCS-M,2007,1,2,3,2.8
51689,BCS-Pa,2007,1,2,3,2.9
51689,BCS-Pb,2007,1,2,3,2.9
51690,BCS-M,2007,1,2,1,2.7
51690,BCS-Pa,2007,1,2,1,2.9
51690,BCS-Pb,2007,1,2,1,2.9
51694,BCS-M,2007,1,2,1,3.0
51694,BCS-Pa,2007,1,2,1,3.1
51694,BCS-Pb,2007,1,2,1,3.0
61002,BCS-M,2007,1,1,2,3.0
61002,BCS-Pa,2007,1,1,2,2.9
61002,BCS-Pb,2007,1,1,2,3.0
61008,BCS-M,2007,1,1,1,2.9
61008,BCS-Pa,2007,1,1,1,2.9
61009,BCS-M,2008,1,2,4,3.0
61009,BCS-Pa,2008,1,2,4,2.9
61013,BCS-M,2007,1,1,2,3.2
61013,BCS-Pa,2007,1,1,2,3.4
61013,BCS-Pb,2007,1,1,2,3.3
61032,BCS-M,2007,1,1,1,3.0
61032,BCS-Pa,2007,1,1,1,2.9
61033,BCS-M,2008,2,1,3,3.3
61046,BCS-M,2007,1,1,1,3.1
61046,BCS-Pa,2007,1,1,1,3.4
61047,BCS-M,2007,1,1,2,3.2
61047,BCS-Pa,2007,1,1,2,3.1
61049,BCS-M,2007,1,1,2,3.1
61049,BCS-Pa,2007,1,1,2,3.1
61049,BCS-Pb,2007,1,1,2,3.0
61050,BCS-M,2008,1,2,4,3.2
61050,BCS-Pa,2008,1,2,4,2.9
61065,BCS-M,2007,1,1,2,3.0
61069,BCS-M,2007,1,1,2,3.0
61069,BCS-Pa,2007,1,1,2,3.0
61070,BCS-M,2007,1,1,1,3.1
61070,BCS-Pa,2007,1,1,1,3.0
61073,BCS-M,2008,2,1,3,3.0
61074,BCS-M,2007,1,1,2,3.2
61079,BCS-M,2008,2,1,1,3.5
61089,BCS-M,2007,1,1,2,3.1
61089,BCS-Pa,2007,1,1,2,3.0
61105,BCS-M,2008,1,2,3,3.4
61105,BCS-Pa,2008,1,2,3,3.5
61112,BCS-M,2007,1,1,2,3.4
61112,BCS-Pa,2007,1,1,2,3.2
61114,BCS-M,2007,1,1,2,3.2
61114,BCS-Pa,2007,1,1,2,3.2
61118,BCS-M,2007,1,1,2,3.0
61118,BCS-Pa,2007,1,1,2,3.0
61118,BCS-Pb,2007,1,1,2,3.0
61119,BCS-M,2007,1,1,2,3.3
61119,BCS-Pa,2007,1,1,2,3.1
61119,BCS-Pb,2007,1,1,2,3.1
61121,BCS-M,2007,1,1,2,3.2
61121,BCS-Pa,2007,1,1,2,2.9
61122,BCS-M,2008,1,2,1,2.7
61122,BCS-Pa,2008,1,2,1,3.2
61129,BCS-M,2007,1,1,2,3.5
61129,BCS-Pa,2007,1,1,2,3.3
61145,BCS-M,2007,1,1,1,2.9
61145,BCS-Pa,2007,1,1,1,2.9
61167,BCS-M,2007,1,1,2,3.3
61167,BCS-Pa,2007,1,1,2,3.3
61167,BCS-Pb,2007,1,1,2,3.1
61177,BCS-M,2007,1,1,2,3.0
61178,BCS-M,2007,1,1,2,3.2
61178,BCS-Pa,2007,1,1,2,3.2
61178,BCS-Pb,2007,1,1,2,3.0
61200,BCS-M,2007,1,1,2,3.1
61200,BCS-Pa,2007,1,1,2,3.1
61205,BCS-M,2007,1,1,2,3.1
61205,BCS-Pa,2007,1,1,2,3.0
61205,BCS-Pb,2007,1,1,2,3.0
61206,BCS-M,2007,1,1,2,2.8
61206,BCS-Pa,2007,1,1,2,2.9
61206,BCS-Pb,2007,1,1,2,2.9
61211,BCS-M,2007,1,1,1,3.0
61211,BCS-Pa,2007,1,1,1,3.2
61211,BCS-Pb,2007,1,1,1,3.2
61240,BCS-M,2007,1,1,2,3.0
61240,BCS-Pa,2007,1,1,2,3.3
61244,BCS-M,2007,1,1,2,2.9
61244,BCS-Pa,2007,1,1,2,3.0
61251,BCS-M,2007,1,1,2,3.0
61251,BCS-Pa,2007,1,1,2,3.0
61252,BCS-M,2008,1,2,2,3.0
61252,BCS-Pa,2008,1,2,2,3.2
61261,BCS-M,2007,1,1,2,3.0
61261,BCS-Pa,2007,1,1,2,3.0
61261,BCS-Pb,2007,1,1,2,2.8
61269,BCS-M,2007,1,1,2,2.8
61269,BCS-Pa,2007,1,1,2,3.0
61272,BCS-M,2009,2,2,1,3.0
61277,BCS-M,2008,1,2,1,3.0
61277,BCS-Pa,2008,1,2,1,3.0
61287,BCS-M,2007,1,1,2,3.2
61287,BCS-Pa,2007,1,1,2,3.0
61290,BCS-M,2007,1,1,2,3.0
61290,BCS-Pa,2007,1,1,2,3.0
61290,BCS-Pb,2007,1,1,2,3.1
61292,BCS-M,2007,1,1,2,3.2
61292,BCS-Pa,2007,1,1,2,2.9
61293,BCS-M,2007,1,1,2,3.0
61293,BCS-Pa,2007,1,1,2,3.2
61293,BCS-Pb,2007,1,1,2,3.0
61294,BCS-M,2008,1,2,1,3.0
61294,BCS-Pa,2008,1,2,1,3.0
61298,BCS-M,2008,1,2,3,3.2
61298,BCS-Pa,2008,1,2,3,3.4
61317,BCS-M,2007,1,1,2,2.9
61317,BCS-Pa,2007,1,1,2,3.0
61317,BCS-Pb,2007,1,1,2,2.9
61318,BCS-M,2007,1,1,1,2.7
61318,BCS-Pa,2007,1,1,1,2.8
61321,BCS-M,2007,1,1,2,3.0
61321,BCS-Pa,2007,1,1,2,3.0
61321,BCS-Pb,2007,1,1,2,3.1
61322,BCS-M,2007,1,1,2,3.0
61322,BCS-Pa,2007,1,1,2,2.9
61322,BCS-Pb,2007,1,1,2,2.9
61327,BCS-M,2009,2,2,2,2.6
61336,BCS-M,2007,1,1,2,3.3
61336,BCS-Pa,2007,1,1,2,3.3
61348,BCS-M,2007,1,1,2,2.8
61348,BCS-Pa,2007,1,1,2,2.9
61353,BCS-M,2008,1,2,2,2.2
61353,BCS-Pa,2008,1,2,2,2.5
61355,BCS-M,2008,1,2,3,2.6
61355,BCS-Pa,2008,1,2,3,3.0
61359,BCS-M,2007,1,1,2,3.2
61359,BCS-Pa,2007,1,1,2,3.1
61365,BCS-M,2007,1,1,2,2.9
61365,BCS-Pa,2007,1,1,2,2.9
61365,BCS-Pb,2007,1,1,2,2.9
61367,BCS-M,2007,1,1,2,2.9
61367,BCS-Pa,2007,1,1,2,3.0
61367,BCS-Pb,2007,1,1,2,3.3
61371,BCS-M,2007,1,1,2,3.2
61372,BCS-M,2007,1,1,1,2.9
61372,BCS-Pa,2007,1,1,1,2.9
61376,BCS-M,2007,1,1,1,3.2
61376,BCS-Pa,2007,1,1,1,3.0
61391,BCS-M,2007,1,1,2,3.2
61391,BCS-Pa,2007,1,1,2,3.0
61394,BCS-M,2007,1,1,2,3.0
61395,BCS-M,2007,1,1,2,3.1
61395,BCS-Pa,2007,1,1,2,3.0
61395,BCS-Pb,2007,1,1,2,3.1
61409,BCS-M,2008,1,2,3,3.0
61409,BCS-Pa,2008,1,2,3,2.8
61424,BCS-M,2007,1,1,1,2.9
61431,BCS-M,2007,1,1,2,3.2
61431,BCS-Pa,2007,1,1,2,3.2
61436,BCS-M,2008,1,2,2,3.0
61436,BCS-Pa,2008,1,2,2,3.3
61437,BCS-M,2007,1,1,1,3.4
61440,BCS-M,2008,2,1,2,2.4
